Date,Close,Return
2019-02-01,7263.8701171875,-0.0024540997910280637
2019-02-04,7347.5400390625,0.011518642338747664
2019-02-05,7402.080078125,0.007422897836900866
2019-02-06,7375.27978515625,-0.003620643479385177
2019-02-07,7288.35009765625,-0.011786629122187087
2019-02-08,7298.2001953125,0.0013514852503335728
2019-02-11,7307.89990234375,0.0013290546671329562
2019-02-12,7414.6201171875,0.014603404024393196
2019-02-13,7420.3798828125,0.0007768119652749039
2019-02-14,7426.9501953125,0.0008854415277603778
2019-02-15,7472.41015625,0.006120945979440018
2019-02-19,7486.77001953125,0.0019217177565178378
2019-02-20,7489.06982421875,0.00030718249411965104
2019-02-21,7459.7099609375,-0.003920361803318229
2019-02-22,7527.5400390625,0.009092857293405476
2019-02-25,7554.4599609375,0.003576191124232464
2019-02-26,7549.2998046875,-0.0006830609039801816
2019-02-27,7554.509765625,0.0006901250542818982
2019-02-28,7532.52978515625,-0.0029095177782103576
2019-03-01,7595.35009765625,0.008339869113268561
2019-03-04,7577.56982421875,-0.002340941919581341
2019-03-05,7576.35986328125,-0.00015967664641414192
2019-03-06,7505.919921875,-0.009297333109483996
2019-03-07,7421.4599609375,-0.011252446311257991
2019-03-08,7408.14013671875,-0.0017947714181385521
2019-03-11,7558.06005859375,0.020237187621750863
2019-03-12,7591.02978515625,0.0043621943073888225
2019-03-13,7643.41015625,0.006900298454391107
2019-03-14,7630.91015625,-0.0016353956865416963
2019-03-15,7688.52978515625,0.00755081998430529
2019-03-18,7714.47998046875,0.0033751830372823477
2019-03-19,7723.9501953125,0.0012275895287467975
2019-03-20,7728.97021484375,0.0006499290394565982
2019-03-21,7838.9599609375,0.014230840983513016
2019-03-22,7642.669921875,-0.0250403165777906
2019-03-25,7637.5400390625,-0.0006712160625722552
2019-03-26,7691.52001953125,0.007067718164836645
2019-03-27,7643.3798828125,-0.006258858664673128
2019-03-28,7669.169921875,0.0033741668552276227
2019-03-29,7729.31982421875,0.007843078580405782
2019-04-01,7828.91015625,0.01288474720882915
2019-04-02,7848.68994140625,0.0025265055750396392
2019-04-03,7895.5498046875,0.005970405714976534
2019-04-04,7891.77978515625,-0.00047748663798075075
2019-04-05,7938.68994140625,0.005944179580154252
2019-04-08,7953.8798828125,0.00191340655931449
2019-04-09,7909.27978515625,-0.005607338596177014
2019-04-10,7964.240234375,0.006948856370196488
2019-04-11,7947.35986328125,-0.0021195205816232354
2019-04-12,7984.16015625,0.00463050542593102
2019-04-15,7976.009765625,-0.0010208200318502225
2019-04-16,8000.22998046875,0.003036633047784676
2019-04-17,7996.080078125,-0.0005187228809523381
2019-04-18,7998.06005859375,0.0002476188894313669
2019-04-22,8015.27001953125,0.0021517669049018195
2019-04-23,8120.81982421875,0.013168590007610614
2019-04-24,8102.009765625,-0.002316275819548741
2019-04-25,8118.68017578125,0.00205756480657171
2019-04-26,8146.39990234375,0.003414314391296136
2019-04-29,8161.85009765625,0.0018965672564215108
2019-04-30,8095.39013671875,-0.008142756867904777
2019-05-01,8049.64013671875,-0.005651364446598972
2019-05-02,8036.77001953125,-0.0015988437953632362
2019-05-03,8164.0,0.01583098435808794
2019-05-06,8123.2900390625,-0.004986521427915225
2019-05-07,7963.759765625,-0.01963862827381102
2019-05-08,7943.31982421875,-0.0025666195374799416
2019-05-09,7910.58984375,-0.004120440973427564
2019-05-10,7916.93994140625,0.0008027337760745379
2019-05-13,7647.02001953125,-0.034093971139442014
2019-05-14,7734.490234375,0.01143847075335791
2019-05-15,7822.14990234375,0.011333606393238105
2019-05-16,7898.0498046875,0.009703202225900487
2019-05-17,7816.27978515625,-0.010353191174195864
2019-05-20,7702.3798828125,-0.014572137317813927
2019-05-21,7785.72021484375,0.010820075522011141
2019-05-22,7750.83984375,-0.004480044251686466
2019-05-23,7628.27978515625,-0.01581248755805198
2019-05-24,7637.009765625,0.0011444232139645738
2019-05-28,7607.35009765625,-0.0038836755325691863
2019-05-29,7547.31005859375,-0.007892372283615279
2019-05-30,7567.72021484375,0.0027042954498417426
2019-05-31,7453.14990234375,-0.015139343058068633
2019-06-03,7333.02001953125,-0.01611800170216937
2019-06-04,7527.1201171875,0.02646932602655805
2019-06-05,7575.47998046875,0.0064247497752591975
2019-06-06,7615.5498046875,0.00528941061451671
2019-06-07,7742.10009765625,0.016617354782560323
2019-06-10,7823.169921875,0.010471296314457534
2019-06-11,7822.56982421875,-7.670773640899853e-05
2019-06-12,7792.72021484375,-0.003815831631516442
2019-06-13,7837.1298828125,0.005698865960073629
2019-06-14,7796.66015625,-0.005163845332109895
2019-06-17,7845.02001953125,0.0062026383492530535
2019-06-18,7953.8798828125,0.013876301527622426
2019-06-19,7987.31982421875,0.004204230124031705
2019-06-20,8051.33984375,0.008015206720173085
2019-06-21,8031.7099609375,-0.002438088963259699
2019-06-24,8005.7001953125,-0.003238384572089803
2019-06-25,7884.72021484375,-0.015111730081971642
2019-06-26,7909.97021484375,0.0032023964467964294
2019-06-27,7967.759765625,0.007305912564980588
2019-06-28,8006.240234375,0.004829521707722106
2019-07-01,8091.16015625,0.010606716684617323
2019-07-02,8109.08984375,0.0022159600296813853
2019-07-03,8170.22998046875,0.0075397039491273965
2019-07-05,8161.7900390625,-0.0010330114851633265
2019-07-08,8098.3798828125,-0.00776914818275376
2019-07-09,8141.72998046875,0.005352934572537604
2019-07-10,8202.5302734375,0.007467736355124099
2019-07-11,8196.0400390625,-0.0007912478416589597
2019-07-12,8244.1396484375,0.005868640117148827
2019-07-15,8258.1904296875,0.0017043356674171228
2019-07-16,8222.7998046875,-0.0042855181533201225
2019-07-17,8185.2099609375,-0.004571416627286884
2019-07-18,8207.240234375,0.002691473223366936
2019-07-19,8146.490234375,-0.007402000948571796
2019-07-22,8204.1396484375,0.007076595245795847
2019-07-23,8251.400390625,0.005760596992824274
2019-07-24,8321.5,0.008495480288975621
2019-07-25,8238.5400390625,-0.009969351792044723
2019-07-26,8330.2099609375,0.011126961990881146
2019-07-29,8293.330078125,-0.004427245289787329
2019-07-30,8273.6103515625,-0.002377781467364226
2019-07-31,8175.419921875,-0.011867905970330939
2019-08-01,8111.1201171875,-0.007865015534609165
2019-08-02,8004.06982421875,-0.01319796667070805
2019-08-05,7726.0400390625,-0.03473605194134943
2019-08-06,7833.27001953125,0.01387903504597432
2019-08-07,7862.830078125,0.003773655002322851
2019-08-08,8039.16015625,0.022425777534677227
2019-08-09,7959.14013671875,-0.009953778501233024
2019-08-12,7863.41015625,-0.012027678722115853
2019-08-13,8016.35986328125,0.01945081128824011
2019-08-14,7773.93994140625,-0.030240648624745403
2019-08-15,7766.6201171875,-0.0009415848686664674
2019-08-16,7895.990234375,0.01665719646841035
2019-08-19,8002.81005859375,0.01352836326388962
2019-08-20,7948.56005859375,-0.00677886887265855
2019-08-21,8020.2099609375,0.009014199026688319
2019-08-22,7991.39013671875,-0.003593400217589915
2019-08-23,7751.77001953125,-0.029984785261139457
2019-08-26,7853.740234375,0.01315444273847488
2019-08-27,7826.9501953125,-0.0034111185579124292
2019-08-28,7856.8798828125,0.003823927168710606
2019-08-29,7973.39013671875,0.014829074090991767
2019-08-30,7962.8798828125,-0.001318166266297216
2019-09-03,7874.16015625,-0.011141663301238225
2019-09-04,7976.8798828125,0.013045166027130906
2019-09-05,8116.830078125,0.01754447821309757
2019-09-06,8103.06982421875,-0.0016952743588083408
2019-09-09,8087.43994140625,-0.0019288841329967443
2019-09-10,8084.16015625,-0.0004055405888652164
2019-09-11,8169.68017578125,0.010578714161808556
2019-09-12,8194.4697265625,0.0030343355245090464
2019-09-13,8176.7099609375,-0.0021672867455269085
2019-09-16,8153.5400390625,-0.0028336484950168828
2019-09-17,8186.02001953125,0.0039835433827690725
2019-09-18,8177.39013671875,-0.0010542220507535616
2019-09-19,8182.8798828125,0.0006713322957527801
2019-09-20,8117.669921875,-0.007969072242459352
2019-09-23,8112.4599609375,-0.00064180497453592
2019-09-24,7993.6298828125,-0.01464784771785399
2019-09-25,8077.3798828125,0.010477092538406785
2019-09-26,8030.66015625,-0.005784019971861509
2019-09-27,7939.6298828125,-0.01133534126290403
2019-09-30,7999.33984375,0.007520496776147967
2019-10-01,7908.68017578125,-0.011333393722431251
2019-10-02,7785.25,-0.015606924674894551
2019-10-03,7872.259765625,0.011176232699656508
2019-10-04,7982.47021484375,0.013999849153859767
2019-10-07,7956.2900390625,-0.003279708545929405
2019-10-08,7823.77978515625,-0.016654779206850545
2019-10-09,7903.740234375,0.010220181474235313
2019-10-10,7950.77978515625,0.005951555768073602
2019-10-11,8057.0400390625,0.013364758775564756
2019-10-14,8048.64990234375,-0.0010413423140598344
2019-10-15,8148.7099609375,0.012431905947929645
2019-10-16,8124.18017578125,-0.0030102660757148625
2019-10-17,8156.85009765625,0.0040213192184475055
2019-10-18,8089.5400390625,-0.00825196709365672
2019-10-21,8162.990234375,0.00907965038281855
2019-10-22,8104.2998046875,-0.007189819906968653
2019-10-23,8119.7900390625,0.0019113599876994236
2019-10-24,8185.7998046875,0.008129491687277834
2019-10-25,8243.1201171875,0.007002408300674112
2019-10-28,8325.990234375,0.010053246344756017
2019-10-29,8276.849609375,-0.005902075743148938
2019-10-30,8303.98046875,0.0032779210273761183
2019-10-31,8292.3603515625,-0.0013993430296747045
2019-11-01,8386.400390625,0.011340563491645694
2019-11-04,8433.2001953125,0.005580440058623459
2019-11-05,8434.6796875,0.00017543662586394504
2019-11-06,8410.6298828125,-0.0028513002957469835
2019-11-07,8434.51953125,0.0028404113330822156
2019-11-08,8475.3095703125,0.004836083301647864
2019-11-11,8464.2802734375,-0.0013013444268317187
2019-11-12,8486.08984375,0.0025766597522700607
2019-11-13,8482.099609375,-0.0004702088297990903
2019-11-14,8479.01953125,-0.00036312685146910884
2019-11-15,8540.830078125,0.0072898224431721115
2019-11-18,8549.9404296875,0.0010666822169702606
2019-11-19,8570.66015625,0.0024233767162349373
2019-11-20,8526.73046875,-0.005125589709442102
2019-11-21,8506.2099609375,-0.0024066091789468613
2019-11-22,8519.8798828125,0.0016070520170294866
2019-11-25,8632.490234375,0.013217363755288813
2019-11-26,8647.9296875,0.001788528304789594
2019-11-27,8705.1796875,0.006620081576605763
2019-11-29,8665.4697265625,-0.004561647474608743
2019-12-02,8567.990234375,-0.011249187322032173
2019-12-03,8520.6396484375,-0.005526451903216212
2019-12-04,8566.669921875,0.005402208676427378
2019-12-05,8570.7001953125,0.00047045975557069575
2019-12-06,8656.5302734375,0.01001436010700063
2019-12-09,8621.830078125,-0.0040085570334083
2019-12-10,8616.1796875,-0.0006553586157230784
2019-12-11,8654.0498046875,0.004395232987357556
2019-12-12,8717.3203125,0.00731108662885549
2019-12-13,8734.8798828125,0.002014331203055608
2019-12-16,8814.23046875,0.009084336247558111
2019-12-17,8823.3603515625,0.0010358116735056377
2019-12-18,8827.740234375,0.0004963962297792612
2019-12-19,8887.2197265625,0.006737793660475999
2019-12-20,8924.9599609375,0.004246573792048958
2019-12-23,8945.650390625,0.002318265827304211
2019-12-24,8952.8798828125,0.0008081572464619935
2019-12-26,9022.3896484375,0.0077639560158115906
2019-12-27,9006.6201171875,-0.001747822014396272
2019-12-30,8945.990234375,-0.006731702017363728
2019-12-31,8972.599609375,0.0029744471324988364
2020-01-02,9092.1904296875,0.013328447219192352
2020-01-03,9020.76953125,-0.007855191660339544
2020-01-06,9071.4697265625,0.005620384728471706
2020-01-07,9068.580078125,-0.00031854247708495986
2020-01-08,9129.240234375,0.006689046766684248
2020-01-09,9203.4296875,0.008126574744484083
2020-01-10,9178.8603515625,-0.0026695847930331418
2020-01-13,9273.9296875,0.010357422631592339
2020-01-14,9251.330078125,-0.002436896778014286
2020-01-15,9258.7001953125,0.0007966548728952638
2020-01-16,9357.1298828125,0.010631048141058974
2020-01-17,9388.9404296875,0.003399605143178608
2020-01-21,9370.8095703125,-0.0019310868474221587
2020-01-22,9383.76953125,0.0013830140117838674
2020-01-23,9402.48046875,0.0019939681423002398
2020-01-24,9314.91015625,-0.009313533039611022
2020-01-27,9139.3095703125,-0.018851559810233676
2020-01-28,9269.6796875,0.014264766521421501
2020-01-29,9275.16015625,0.0005912252564013176
2020-01-30,9298.9296875,0.002562708443798023
2020-01-31,9150.9404296875,-0.015914654996416755
2020-02-03,9273.400390625,0.01338222687366808
2020-02-04,9467.9697265625,0.02098144453400308
2020-02-05,9508.6796875,0.0042997561370825554
2020-02-06,9572.150390625,0.006675027996624783
2020-02-07,9520.509765625,-0.005394882329740391
2020-02-10,9628.3896484375,0.011331313707803048
2020-02-11,9638.9404296875,0.0010957991559588098
2020-02-12,9725.9599609375,0.009027914622439681
2020-02-13,9711.9697265625,-0.0014384425219915453
2020-02-14,9731.1796875,0.001977967547093895
2020-02-18,9732.740234375,0.00016036564169130685
2020-02-19,9817.1796875,0.008675814939226312
2020-02-20,9750.9697265625,-0.006744295515116572
2020-02-21,9576.58984375,-0.017883337524623233
2020-02-24,9221.2802734375,-0.03710188867954778
2020-02-25,8965.6103515625,-0.027726076455074633
2020-02-26,8980.7802734375,0.0016920121754293582
2020-02-27,8566.48046875,-0.04613182731047061
2020-02-28,8567.3701171875,0.00010385226940567982
2020-03-02,8952.169921875,0.044914576985011
2020-03-03,8684.08984375,-0.029945821009265572
2020-03-04,9018.08984375,0.038461140546626416
2020-03-05,8738.58984375,-0.030993259641753035
2020-03-06,8575.6201171875,-0.018649430797928912
2020-03-09,7950.68017578125,-0.07287402343694394
2020-03-10,8344.25,0.04950140308971451
2020-03-11,7952.0498046875,-0.047002450227701664
2020-03-12,7201.7998046875,-0.09434674309481184
2020-03-13,7874.8798828125,0.09345998172386105
2020-03-16,6904.58984375,-0.12321331290147408
2020-03-17,7334.77978515625,0.06230492341201921
2020-03-18,6989.83984375,-0.047027988775385166
2020-03-19,7150.580078125,0.022996268579562162
2020-03-20,6879.52001953125,-0.037907422283539605
2020-03-23,6860.669921875,-0.0027400309327879624
2020-03-24,7417.85986328125,0.08121509236724389
2020-03-25,7384.2998046875,-0.004524223861369192
2020-03-26,7797.5400390625,0.055962006595761116
2020-03-27,7502.3798828125,-0.03785298373222423
2020-03-30,7774.14990234375,0.03622450792632592
2020-03-31,7700.10009765625,-0.00952513208745509
2020-04-01,7360.580078125,-0.04409293583528773
2020-04-02,7487.31005859375,0.017217390358319706
2020-04-03,7373.080078125,-0.01525647790392215
2020-04-06,7913.240234375,0.0732611270359842
2020-04-07,7887.259765625,-0.0032831644156512407
2020-04-08,8090.89990234375,0.025818870275615025
2020-04-09,8153.580078125,0.007746996815903406
2020-04-13,8192.419921875,0.004763532506929291
2020-04-14,8515.740234375,0.039465788568367355
2020-04-15,8393.1796875,-0.014392236435332606
2020-04-16,8532.3603515625,0.016582590775434225
2020-04-17,8650.1396484375,0.01380383528380058
2020-04-20,8560.73046875,-0.010336154480887538
2020-04-21,8263.23046875,-0.03475170735558031
2020-04-22,8495.3798828125,0.028094268330097538
2020-04-23,8494.75,-7.41441608484994e-05
2020-04-24,8634.51953125,0.016453636805085603
2020-04-27,8730.16015625,0.011076542783169163
2020-04-28,8607.73046875,-0.014023761913732113
2020-04-29,8914.7099609375,0.03566323240510094
2020-04-30,8889.5498046875,-0.0028223191063138087
2020-05-01,8604.9501953125,-0.03201507563689321
2020-05-04,8710.7099609375,0.01229057266160738
2020-05-05,8809.1201171875,0.0112976045226294
2020-05-06,8854.3896484375,0.005138939036791523
2020-05-07,8979.66015625,0.014147842232649754
2020-05-08,9121.3203125,0.01577567010165759
2020-05-11,9192.33984375,0.0077861021011040865
2020-05-12,9002.5498046875,-0.020646542913830723
2020-05-13,8863.169921875,-0.015482267339407163
2020-05-14,8943.7197265625,0.009088148528969997
2020-05-15,9014.5595703125,0.00792062429456597
2020-05-18,9234.830078125,0.024434971680470374
2020-05-19,9185.099609375,-0.005385098407798439
2020-05-20,9375.7802734375,0.020759781839260194
2020-05-21,9284.8798828125,-0.009695234740358605
2020-05-22,9324.58984375,0.004276841643477525
2020-05-26,9340.2197265625,0.0016762005701491667
2020-05-27,9412.3603515625,0.00772365395161323
2020-05-28,9368.990234375,-0.0046077833367589305
2020-05-29,9489.8701171875,0.012902124966358564
2020-06-01,9552.0498046875,0.006552216914684994
2020-06-02,9608.3798828125,0.005897171735574247
2020-06-03,9682.91015625,0.007756799205120846
2020-06-04,9615.8095703125,-0.006929795366756419
2020-06-05,9814.080078125,0.02061922153956064
2020-06-08,9924.75,0.011276647530284345
2020-06-09,9953.75,0.0029219879593944675
2020-06-10,10020.349609375,0.0066909063795053125
2020-06-11,9492.73046875,-0.05265476367524757
2020-06-12,9588.8095703125,0.010121334623245826
2020-06-15,9726.01953125,0.014309384280850601
2020-06-16,9895.8701171875,0.017463525072283215
2020-06-17,9910.5302734375,0.0014814418617457026
2020-06-18,9943.0498046875,0.0032813109241147664
2020-06-19,9946.1201171875,0.00030878981402193695
2020-06-22,10056.48046875,0.011095819300612542
2020-06-23,10131.3701171875,0.007446904378745289
2020-06-24,9909.169921875,-0.021931899905181185
2020-06-25,10017.0,0.010881847720358495
2020-06-26,9757.2197265625,-0.025933939646351156
2020-06-29,9874.150390625,0.011984014641401863
2020-06-30,10058.76953125,0.018697217818384404
2020-07-01,10154.6298828125,0.009530027630585192
2020-07-02,10207.6298828125,0.005219294116244111
2020-07-06,10433.650390625,0.022142310252948327
2020-07-07,10343.8896484375,-0.008603004588705887
2020-07-08,10492.5,0.01436696993233566
2020-07-09,10547.75,0.005265665951870391
2020-07-10,10617.4404296875,0.006607137037519806
2020-07-13,10390.83984375,-0.021342298780777758
2020-07-14,10488.580078125,0.00940638445445674
2020-07-15,10550.490234375,0.005902625120736804
2020-07-16,10473.830078125,-0.00726602788562658
2020-07-17,10503.1904296875,0.0028032106061965933
2020-07-20,10767.08984375,0.02512564309189158
2020-07-21,10680.3603515625,-0.00805505419255359
2020-07-22,10706.1298828125,0.002412796048237187
2020-07-23,10461.419921875,-0.022856995349024745
2020-07-24,10363.1796875,-0.009390717044975738
2020-07-27,10536.26953125,0.01670238758465037
2020-07-28,10402.08984375,-0.012735028000378179
2020-07-29,10542.9404296875,0.013540604633609066
2020-07-30,10587.8095703125,0.00425584692659875
2020-07-31,10745.26953125,0.014871816487803668
2020-08-03,10902.7998046875,0.014660430152948933
2020-08-04,10941.169921875,0.0035192902625804656
2020-08-05,10998.400390625,0.005230744898274242
2020-08-06,11108.0703125,0.00997144293532748
2020-08-07,11010.98046875,-0.008740477960491821
2020-08-10,10968.3603515625,-0.0038706922883442463
2020-08-11,10782.8203125,-0.01691593210976783
2020-08-12,11012.240234375,0.021276430027220572
2020-08-13,11042.5,0.0027478301400056804
2020-08-14,11019.2998046875,-0.002100991198777491
2020-08-17,11129.73046875,0.010021568159487293
2020-08-18,11210.83984375,0.007287631558350771
2020-08-19,11146.4599609375,-0.005742645841862681
2020-08-20,11264.9501953125,0.010630301888693516
2020-08-21,11311.7998046875,0.0041588829566681085
2020-08-24,11379.7197265625,0.0060043426375751
2020-08-25,11466.4697265625,0.007623210596084284
2020-08-26,11665.0595703125,0.017319179179443367
2020-08-27,11625.33984375,-0.003405017035968405
2020-08-28,11695.6298828125,0.006046278217000989
2020-08-31,11775.4599609375,0.0068256330719147496
2020-09-01,11939.669921875,0.013945099510527026
2020-09-02,12056.4404296875,0.009780044890400408
2020-09-03,11458.099609375,-0.04962831474198304
2020-09-04,11313.1298828125,-0.012652161484430269
2020-09-08,10847.6904296875,-0.04114152829024975
2020-09-09,11141.5595703125,0.02709047999938785
2020-09-10,10919.58984375,-0.01992268004866704
2020-09-11,10853.5498046875,-0.006047849782590431
2020-09-14,11056.650390625,0.01871282571991184
2020-09-15,11190.3203125,0.012089549470456262
2020-09-16,11050.4697265625,-0.012497460486567302
2020-09-17,10910.2802734375,-0.012686289053217337
2020-09-18,10793.2802734375,-0.010723830833645143
2020-09-21,10778.7998046875,-0.0013416188946410168
2020-09-22,10963.6396484375,0.01714846245401236
2020-09-23,10632.990234375,-0.030158726906864608
2020-09-24,10672.26953125,0.003694096957600479
2020-09-25,10913.5595703125,0.022609065331040012
2020-09-28,11117.5302734375,0.018689658659109654
2020-09-29,11085.25,-0.0029035471587268713
2020-09-30,11167.509765625,0.007420650470219448
2020-10-01,11326.509765625,0.014237731001536469
2020-10-02,11075.01953125,-0.02220368318034316
2020-10-05,11332.490234375,0.023247878019402535
2020-10-06,11154.599609375,-0.01569739936421055
2020-10-07,11364.599609375,0.01882631446703864
2020-10-08,11420.98046875,0.004961095094673684
2020-10-09,11579.9404296875,0.013918241202884873
2020-10-12,11876.259765625,0.02558902074986724
2020-10-13,11863.900390625,-0.0010406790726970039
2020-10-14,11768.73046875,-0.008021807225404909
2020-10-15,11713.8701171875,-0.004661535218957846
2020-10-16,11671.5595703125,-0.003612004098706767
2020-10-19,11478.8798828125,-0.016508478266271776
2020-10-20,11516.490234375,0.0032764827183890954
2020-10-21,11484.6904296875,-0.0027612409718876796
2020-10-22,11506.009765625,0.0018563265651803107
2020-10-23,11548.2802734375,0.0036737764588716804
2020-10-26,11358.9404296875,-0.01639550125792366
2020-10-27,11431.349609375,0.006374642083539106
2020-10-28,11004.8701171875,-0.037307886361706455
2020-10-29,11185.58984375,0.01642179549945344
2020-10-30,10911.58984375,-0.024495802530529853
2020-11-02,10957.6103515625,0.0042175804325030875
2020-11-03,11160.5703125,0.018522283091455094
2020-11-04,11590.7802734375,0.03854730976029597
2020-11-05,11890.9296875,0.02589553136041678
2020-11-06,11895.23046875,0.0003616858700730141
2020-11-09,11713.7802734375,-0.01525402940188414
2020-11-10,11553.8603515625,-0.013652289708527277
2020-11-11,11786.4296875,0.020129145485651367
2020-11-12,11709.58984375,-0.006519348588783558
2020-11-13,11829.2900390625,0.010222407181613713
2020-11-16,11924.1298828125,0.008017374114323017
2020-11-17,11899.33984375,-0.0020789809660017866
2020-11-18,11801.599609375,-0.008213920743371017
2020-11-19,11904.7099609375,0.00873698100049003
2020-11-20,11854.9697265625,-0.00417819791815266
2020-11-23,11880.6298828125,0.0021645062654613856
2020-11-24,12036.7900390625,0.01314409739132727
2020-11-25,12094.400390625,0.004786188956984239
2020-11-27,12205.849609375,0.009214943705385448
2020-11-30,12198.740234375,-0.000582456381777785
2020-12-01,12355.1103515625,0.012818546356685445
2020-12-02,12349.3701171875,-0.0004646040554606712
2020-12-03,12377.1796875,0.0022519019228190995
2020-12-04,12464.23046875,0.007033167769060933
2020-12-07,12519.9501953125,0.00447037036920972
2020-12-08,12582.76953125,0.005017538804668709
2020-12-09,12338.9501953125,-0.019377239274069313
2020-12-10,12405.8095703125,0.005418562676863692
2020-12-11,12377.8701171875,-0.002252126551407052
2020-12-14,12440.0400390625,0.0050226671702324754
2020-12-15,12595.0595703125,0.012461337002391382
2020-12-16,12658.1904296875,0.005012350995449388
2020-12-17,12764.75,0.008418230939438498
2020-12-18,12755.6396484375,-0.0007137117109617952
2020-12-21,12742.51953125,-0.0010285738347199924
2020-12-22,12807.919921875,0.00513245363011694
2020-12-23,12771.1103515625,-0.002873969429620815
2020-12-24,12804.73046875,0.0026325132476352486
2020-12-28,12899.419921875,0.0073948806151047375
2020-12-29,12850.2197265625,-0.0038141401404465647
2020-12-30,12870.0,0.0015392945691514726
